	disease-id	gene-id	source
18105	MESH:D003920	5443	CTD_human
18106	MESH:D003920	5444	CTD_human
18107	MESH:D003920	5468	CTD_human;HPO
18108	MESH:D003920	5566	HPO
18109	MESH:D003920	5573	HPO
18110	MESH:D003920	5644	HPO
18111	MESH:D003920	5743	CTD_human
18112	MESH:D003920	5879	CTD_human
18113	MESH:D003920	6647	CTD_human
18114	MESH:D003920	6690	HPO
18115	MESH:D003920	6833	HPO
18116	MESH:D003920	6928	HPO
18117	MESH:D003920	7058	CTD_human
18118	MESH:D003920	7466	HPO
18119	MESH:D003920	7486	HPO
18120	MESH:D003920	7518	HPO
18121	MESH:D003920	7555	HPO
18122	MESH:D003920	8195	HPO
18123	MESH:D003920	8622	HPO
18124	MESH:D003920	8639	CTD_human
18125	MESH:D003920	8856	CTD_human
18126	MESH:D003920	9049	HPO
18127	MESH:D003920	9101	HPO
18128	MESH:D003920	9370	CTD_human
18129	MESH:D003920	9970	CTD_human
18130	MESH:D003920	10555	HPO
18131	MESH:D003920	10560	HPO
18132	MESH:D003920	10806	HPO
18133	MESH:D003920	23411	CTD_human
18134	MESH:D003920	26580	HPO
18135	MESH:D003920	50940	HPO
18136	MESH:D003920	51124	HPO
18137	MESH:D003920	54938	HPO
18138	MESH:D003920	55315	HPO
18139	MESH:D003920	346171	CTD_human
18140	MESH:D003920	653361	CTD_human
18141	MESH:D003921	51	CTD_human
18142	MESH:D003921	148	CTD_human
18143	MESH:D003921	155	CTD_human
18144	MESH:D003921	183	CTD_human
18145	MESH:D003921	355	CTD_human
18146	MESH:D003921	412	CTD_human
18147	MESH:D003921	467	CTD_human
18148	MESH:D003921	488	CTD_human
18149	MESH:D003921	489	CTD_human
18150	MESH:D003921	581	CTD_human
18151	MESH:D003921	596	CTD_human
18152	MESH:D003921	598	CTD_human
18153	MESH:D003921	623	CTD_human
18154	MESH:D003921	836	CTD_human
18155	MESH:D003921	847	CTD_human
18156	MESH:D003921	857	CTD_human
18157	MESH:D003921	859	CTD_human
18158	MESH:D003921	968	CTD_human
18159	MESH:D003921	1129	CTD_human
18160	MESH:D003921	1374	CTD_human
18161	MESH:D003921	1375	CTD_human
18162	MESH:D003921	1535	CTD_human
18163	MESH:D003921	1536	CTD_human
18164	MESH:D003921	1543	CTD_human
18165	MESH:D003921	1636	CTD_human
18166	MESH:D003921	1728	CTD_human
18167	MESH:D003921	1906	CTD_human
18168	MESH:D003921	2101	CTD_human
18169	MESH:D003921	2180	CTD_human
18170	MESH:D003921	2309	CTD_human
18171	MESH:D003921	2645	CTD_human
18172	MESH:D003921	2820	CTD_human
18173	MESH:D003921	2876	CTD_human
18174	MESH:D003921	2936	CTD_human
18175	MESH:D003921	3098	CTD_human
18176	MESH:D003921	3162	CTD_human
18177	MESH:D003921	3290	CTD_human
18178	MESH:D003921	3375	CTD_human
18179	MESH:D003921	3383	CTD_human
18180	MESH:D003921	3397	CTD_human
18181	MESH:D003921	3458	CTD_human
18182	MESH:D003921	3479	CTD_human
18183	MESH:D003921	3553	CTD_human
18184	MESH:D003921	3569	CTD_human
18185	MESH:D003921	3643	CTD_human
18186	MESH:D003921	3651	CTD_human
18187	MESH:D003921	3667	CTD_human
18188	MESH:D003921	3767	CTD_human
18189	MESH:D003921	3953	CTD_human
18190	MESH:D003921	4217	CTD_human
18191	MESH:D003921	4240	CTD_human
18192	MESH:D003921	4313	CTD_human
18193	MESH:D003921	4318	CTD_human
18194	MESH:D003921	4353	CTD_human
18195	MESH:D003921	4513	CTD_human
18196	MESH:D003921	4535	CTD_human
18197	MESH:D003921	4760	CTD_human
18198	MESH:D003921	4825	CTD_human
18199	MESH:D003921	4843	CTD_human
18200	MESH:D003921	4846	CTD_human
18201	MESH:D003921	5054	CTD_human
18202	MESH:D003921	5080	CTD_human
18203	MESH:D003921	5105	CTD_human
18204	MESH:D003921	5126	CTD_human
18205	MESH:D003921	5166	CTD_human
18206	MESH:D003921	5213	CTD_human
18207	MESH:D003921	5313	CTD_human
18208	MESH:D003921	5465	CTD_human
18209	MESH:D003921	5468	CTD_human
18210	MESH:D003921	5578	CTD_human
18211	MESH:D003921	5580	CTD_human
18212	MESH:D003921	5581	CTD_human
18213	MESH:D003921	5743	CTD_human
18214	MESH:D003921	5970	CTD_human
18215	MESH:D003921	5972	CTD_human
18216	MESH:D003921	6277	CTD_human
18217	MESH:D003921	6364	CTD_human
18218	MESH:D003921	6376	CTD_human
18219	MESH:D003921	6514	CTD_human
18220	MESH:D003921	6517	CTD_human
18221	MESH:D003921	6548	CTD_human
18222	MESH:D003921	6550	CTD_human
18223	MESH:D003921	6616	CTD_human
18224	MESH:D003921	6647	CTD_human
18225	MESH:D003921	6648	CTD_human
18226	MESH:D003921	6720	CTD_human
18227	MESH:D003921	7040	CTD_human
18228	MESH:D003921	7076	CTD_human
18229	MESH:D003921	7077	CTD_human
18230	MESH:D003921	7124	CTD_human
18231	MESH:D003921	7132	CTD_human
18232	MESH:D003921	7157	CTD_human
18233	MESH:D003921	7351	CTD_human
18234	MESH:D003921	7422	CTD_human
18235	MESH:D003921	7533	CTD_human
18236	MESH:D003921	8639	CTD_human
18237	MESH:D003921	8660	CTD_human
18238	MESH:D003921	8698	CTD_human
18239	MESH:D003921	9131	CTD_human
18240	MESH:D003921	9294	CTD_human
18241	MESH:D003921	10891	CTD_human
18242	MESH:D003921	23411	CTD_human
18243	MESH:D003921	26291	CTD_human
18244	MESH:D003921	53637	CTD_human
18245	MESH:D003921	57678	CTD_human
18246	MESH:D003921	641371	CTD_human
18247	MESH:D003921	653361	CTD_human
18248	MESH:D003922	326	HPO
18249	MESH:D003922	847	CTD_human
18250	MESH:D003922	969	CTD_human
18251	MESH:D003922	1129	CTD_human
18252	MESH:D003922	1356	CTD_human
18253	MESH:D003922	1401	CTD_human
18254	MESH:D003922	1512	CTD_human
18255	MESH:D003922	1649	CTD_human
18256	MESH:D003922	3117	CTD_human
18257	MESH:D003922	3119	CTD_human
18258	MESH:D003922	3123	CTD_human
18259	MESH:D003922	3240	CTD_human
18260	MESH:D003922	3291	CTD_human
18261	MESH:D003922	3458	CTD_human
18262	MESH:D003922	3479	CTD_human
18263	MESH:D003922	3559	CTD_human
18264	MESH:D003922	3586	CTD_human
18265	MESH:D003922	3630	CTD_human;HPO
18266	MESH:D003922	3710	CTD_human
18267	MESH:D003922	3767	CTD_human
18268	MESH:D003922	4842	CTD_human
18269	MESH:D003922	4846	CTD_human
18270	MESH:D003922	4938	CTD_human
18271	MESH:D003922	5078	CTD_human;UNIPROT
18272	MESH:D003922	5588	CTD_human
18273	MESH:D003922	5611	HPO
18274	MESH:D003922	6364	CTD_human
18275	MESH:D003922	6556	CTD_human
18276	MESH:D003922	6772	HPO
18277	MESH:D003922	6774	CTD_human
18278	MESH:D003922	6833	CTD_human
18279	MESH:D003922	6927	CTD_human;HPO
18280	MESH:D003922	7124	CTD_human
18281	MESH:D003922	9131	CTD_human
18282	MESH:D003922	9451	HPO
18283	MESH:D003922	10019	CTD_human
18284	MESH:D003922	23274	CTD_human
18285	MESH:D003922	26191	CTD_human;UNIPROT
18286	MESH:D003922	26291	CTD_human
18287	MESH:D003922	29949	CTD_human
18288	MESH:D003922	50604	CTD_human
18289	MESH:D003922	50943	CTD_human;HPO
18290	MESH:D003922	55315	CTD_human
18291	MESH:D003922	60468	CTD_human
18292	MESH:D003922	114904	CTD_human
18293	MESH:D003922	169792	CTD_human
18294	MESH:D003922	246778	CTD_human
18295	MESH:D003922	100506742	CTD_human
18296	MESH:D003923	857	ORPHANET
18297	MESH:D003923	2353	ORPHANET
18298	MESH:D003923	5468	ORPHANET
18299	MESH:D003923	10555	ORPHANET
18300	MESH:D003923	26580	ORPHANET
18301	MESH:D003924	111	CTD_human
18302	MESH:D003924	208	CTD_human;HPO;UNIPROT
18303	MESH:D003924	355	CTD_human
18304	MESH:D003924	467	CTD_human
18305	MESH:D003924	488	CTD_human
18306	MESH:D003924	489	CTD_human
18307	MESH:D003924	596	CTD_human
18308	MESH:D003924	598	CTD_human
18309	MESH:D003924	635	CTD_human
18310	MESH:D003924	640	ORPHANET
18311	MESH:D003924	641	HPO
18312	MESH:D003924	718	CTD_human
18313	MESH:D003924	836	CTD_human
18314	MESH:D003924	841	CTD_human
18315	MESH:D003924	847	CTD_human
18316	MESH:D003924	875	CTD_human
18317	MESH:D003924	894	CTD_human
18318	MESH:D003924	1036	CTD_human
18319	MESH:D003924	1056	ORPHANET
18320	MESH:D003924	1374	CTD_human
18321	MESH:D003924	1535	CTD_human
18322	MESH:D003924	1544	CTD_human
18323	MESH:D003924	1588	HPO
18324	MESH:D003924	1889	CTD_human
18325	MESH:D003924	1906	CTD_human
18326	MESH:D003924	1909	CTD_human
18327	MESH:D003924	1910	CTD_human
18328	MESH:D003924	1956	CTD_human
18329	MESH:D003924	2641	CTD_human
18330	MESH:D003924	2642	CTD_human
18331	MESH:D003924	2645	CTD_human;HPO;ORPHANET
18332	MESH:D003924	2646	CTD_human
18333	MESH:D003924	2784	CTD_human
18334	MESH:D003924	2820	CTD_human
18335	MESH:D003924	2876	CTD_human
18336	MESH:D003924	2888	CTD_human
18337	MESH:D003924	2944	CTD_human
18338	MESH:D003924	3039	CTD_human
18339	MESH:D003924	3087	CTD_human
18340	MESH:D003924	3098	CTD_human
18341	MESH:D003924	3159	CTD_human
18342	MESH:D003924	3162	CTD_human
18343	MESH:D003924	3172	CTD_human;ORPHANET;UNIPROT
18344	MESH:D003924	3240	CTD_human
18345	MESH:D003924	3263	CTD_human
18346	MESH:D003924	3375	CTD_human
18347	MESH:D003924	3383	CTD_human
18348	MESH:D003924	3397	CTD_human
18349	MESH:D003924	3569	CTD_human
18350	MESH:D003924	3630	CTD_human;ORPHANET
18351	MESH:D003924	3636	CTD_human
18352	MESH:D003924	3643	HPO;UNIPROT
18353	MESH:D003924	3651	CTD_human;HPO;ORPHANET
18354	MESH:D003924	3667	CTD_human;UNIPROT
18355	MESH:D003924	3767	CTD_human;ORPHANET
18356	MESH:D003924	3784	CTD_human
18357	MESH:D003924	3952	CTD_human
18358	MESH:D003924	3953	CTD_human
18359	MESH:D003924	3990	CTD_human
18360	MESH:D003924	4000	HPO
18361	MESH:D003924	4090	CTD_human
18362	MESH:D003924	4143	CTD_human
18363	MESH:D003924	4512	HPO
18364	MESH:D003924	4513	HPO
18365	MESH:D003924	4514	HPO
18366	MESH:D003924	4535	HPO
18367	MESH:D003924	4538	HPO
18368	MESH:D003924	4540	HPO
18369	MESH:D003924	4541	HPO
18370	MESH:D003924	4544	CTD_human
18371	MESH:D003924	4556	HPO
18372	MESH:D003924	4558	HPO
18373	MESH:D003924	4564	HPO
18374	MESH:D003924	4566	HPO
18375	MESH:D003924	4567	HPO
18376	MESH:D003924	4572	HPO
18377	MESH:D003924	4574	HPO
18378	MESH:D003924	4575	HPO
18379	MESH:D003924	4578	HPO
18380	MESH:D003924	4760	CTD_human;ORPHANET;UNIPROT
18381	MESH:D003924	4790	CTD_human
18382	MESH:D003924	4825	CTD_human
18383	MESH:D003924	4843	CTD_human
18384	MESH:D003924	4846	CTD_human
18385	MESH:D003924	4853	CTD_human
18386	MESH:D003924	4968	CTD_human
18387	MESH:D003924	5066	CTD_human
18388	MESH:D003924	5078	CTD_human;HPO;ORPHANET;UNIPROT
18389	MESH:D003924	5080	CTD_human
18390	MESH:D003924	5116	HPO
18391	MESH:D003924	5126	CTD_human
18392	MESH:D003924	5167	CTD_human
18393	MESH:D003924	5184	CTD_human
18394	MESH:D003924	5465	CTD_human
18395	MESH:D003924	5468	CTD_human
18396	MESH:D003924	5506	HPO;UNIPROT
18397	MESH:D003924	5579	CTD_human
18398	MESH:D003924	5629	CTD_human
18399	MESH:D003924	5770	CTD_human
18400	MESH:D003924	5891	CTD_human
18401	MESH:D003924	5970	CTD_human
18402	MESH:D003924	6277	CTD_human
18403	MESH:D003924	6424	CTD_human
18404	MESH:D003924	6462	CTD_human
18405	MESH:D003924	6480	CTD_human
18406	MESH:D003924	6513	CTD_human
18407	MESH:D003924	6514	CTD_human
18408	MESH:D003924	6517	CTD_human;UNIPROT
18409	MESH:D003924	6616	CTD_human
18410	MESH:D003924	6647	CTD_human
18411	MESH:D003924	6648	CTD_human
18412	MESH:D003924	6833	CTD_human;HPO;ORPHANET
18413	MESH:D003924	6927	CTD_human;HPO;ORPHANET
18414	MESH:D003924	6928	CTD_human;HPO;UNIPROT
18415	MESH:D003924	6934	CTD_human
18416	MESH:D003924	7040	CTD_human
18417	MESH:D003924	7076	CTD_human
18418	MESH:D003924	7124	CTD_human
18419	MESH:D003924	7132	CTD_human
18420	MESH:D003924	7133	CTD_human
18421	MESH:D003924	7325	CTD_human
18422	MESH:D003924	7351	CTD_human
18423	MESH:D003924	7422	CTD_human
18424	MESH:D003924	7466	CTD_human
18425	MESH:D003924	7486	HPO
18426	MESH:D003924	7840	HPO
18427	MESH:D003924	8462	HPO;ORPHANET
18428	MESH:D003924	8660	CTD_human
18429	MESH:D003924	9370	CTD_human
18430	MESH:D003924	9479	CTD_human;UNIPROT
18431	MESH:D003924	9559	CTD_human
18432	MESH:D003924	9861	CTD_human
18433	MESH:D003924	10239	CTD_human
18434	MESH:D003924	10296	CTD_human
18435	MESH:D003924	10363	CTD_human
18436	MESH:D003924	10644	CTD_human
18437	MESH:D003924	10891	CTD_human
18438	MESH:D003924	11132	CTD_human
18439	MESH:D003924	23411	CTD_human
18440	MESH:D003924	23600	HPO
18441	MESH:D003924	26060	ORPHANET
18442	MESH:D003924	26291	CTD_human
18443	MESH:D003924	50982	CTD_human
18444	MESH:D003924	54901	CTD_human
18445	MESH:D003924	55600	CTD_human
18446	MESH:D003924	56729	CTD_human
18447	MESH:D003924	56999	CTD_human
18448	MESH:D003924	60685	CTD_human
18449	MESH:D003924	63892	CTD_human
18450	MESH:D003924	79068	CTD_human
18451	MESH:D003924	83795	CTD_human
18452	MESH:D003924	145741	CTD_human
18453	MESH:D003924	169026	CTD_human
18454	MESH:D003924	169792	CTD_human
18455	MESH:D003924	221895	CTD_human
18456	MESH:D003924	388125	CTD_human
18457	MESH:D003924	100188782	CTD_human
18458	MESH:D003925	109	CTD_human
18459	MESH:D003925	114	CTD_human
18460	MESH:D003925	177	CTD_human
18461	MESH:D003925	213	CTD_human
18462	MESH:D003925	356	CTD_human
18463	MESH:D003925	445	CTD_human
18464	MESH:D003925	836	CTD_human
18465	MESH:D003925	1390	CTD_human
18466	MESH:D003925	3162	CTD_human
18467	MESH:D003925	3240	CTD_human
18468	MESH:D003925	4524	CTD_human
18469	MESH:D003925	4846	CTD_human
18470	MESH:D003925	5176	CTD_human
18471	MESH:D003925	5970	CTD_human
18472	MESH:D003925	7057	CTD_human
18473	MESH:D003925	7058	CTD_human
18474	MESH:D003928	183	CTD_human
18475	MESH:D003928	213	CTD_human
18476	MESH:D003928	558	CTD_human
18477	MESH:D003928	1282	CTD_human
18478	MESH:D003928	1636	CTD_human
18479	MESH:D003928	2335	CTD_human
18480	MESH:D003928	2621	CTD_human
18481	MESH:D003928	3630	CTD_human
18482	MESH:D003928	3791	CTD_human
18483	MESH:D003928	3816	CTD_human
18484	MESH:D003928	4192	CTD_human
18485	MESH:D003928	4780	CTD_human
18486	MESH:D003928	4846	CTD_human
18487	MESH:D003928	5054	CTD_human
18488	MESH:D003928	5581	CTD_human
18489	MESH:D003928	5970	CTD_human
18490	MESH:D003928	6347	CTD_human
18491	MESH:D003928	6648	CTD_human
18492	MESH:D003928	7040	CTD_human
18493	MESH:D003928	7045	CTD_human
18494	MESH:D003928	7048	CTD_human
18495	MESH:D003928	7126	CTD_human
18496	MESH:D003928	7416	CTD_human
18497	MESH:D003928	7417	CTD_human
18498	MESH:D003928	7422	CTD_human
18499	MESH:D003928	8639	CTD_human
18500	MESH:D003928	9370	CTD_human
18501	MESH:D003928	9844	CTD_human
18502	MESH:D003928	10628	CTD_human
18503	MESH:D003928	27283	CTD_human
18504	MESH:D003928	55748	CTD_human
18505	MESH:D003928	59272	CTD_human
18506	MESH:D003928	84735	CTD_human
18507	MESH:D003928	160851	CTD_human
18508	MESH:D003928	406937	CTD_human
18509	MESH:D003929	836	CTD_human
18510	MESH:D003929	847	CTD_human
18511	MESH:D003929	1129	CTD_human
18512	MESH:D003929	2915	CTD_human
18513	MESH:D003929	3082	CTD_human
18514	MESH:D003929	3643	CTD_human
18515	MESH:D003929	3953	CTD_human
18516	MESH:D003929	4311	CTD_human
18517	MESH:D003929	4313	CTD_human
18518	MESH:D003929	4318	CTD_human
18519	MESH:D003929	4908	CTD_human
18520	MESH:D003929	6446	CTD_human
18521	MESH:D003929	7040	CTD_human
18522	MESH:D003929	7099	CTD_human
18523	MESH:D003930	183	CTD_human
18524	MESH:D003930	185	CTD_human
18525	MESH:D003930	836	CTD_human
18526	MESH:D003930	1401	CTD_human
18527	MESH:D003930	2572	CTD_human
18528	MESH:D003930	3383	CTD_human
18529	MESH:D003930	5444	CTD_human
18530	MESH:D003930	6647	CTD_human
18531	MESH:D003930	7057	CTD_human
18532	MESH:D003930	7422	CTD_human
18533	MESH:D003930	23411	CTD_human
18534	MESH:D003965	1146	HPO
18535	MESH:D003965	3508	HPO
18536	MESH:D003965	4534	HPO
18537	MESH:D003965	8985	HPO
18538	MESH:D003966	760	HPO
18539	MESH:D003966	6916	HPO
18540	MESH:D003966	7040	CTD_human;HPO;ORPHANET;UNIPROT
18541	MESH:D003966	8600	HPO
18542	MESH:D003966	50964	HPO
18543	MESH:D003967	100	HPO
18544	MESH:D003967	175	HPO
18545	MESH:D003967	204	HPO
18546	MESH:D003967	210	HPO
18547	MESH:D003967	326	HPO
18548	MESH:D003967	551	HPO
18549	MESH:D003967	641	HPO
18550	MESH:D003967	686	HPO
18551	MESH:D003967	695	HPO
18552	MESH:D003967	710	HPO
18553	MESH:D003967	915	HPO
18554	MESH:D003967	929	CTD_human
18555	MESH:D003967	930	HPO
18556	MESH:D003967	959	HPO
18557	MESH:D003967	973	HPO
18558	MESH:D003967	974	HPO
18559	MESH:D003967	1026	HPO
18560	MESH:D003967	1027	HPO
18561	MESH:D003967	1030	HPO
18562	MESH:D003967	1031	HPO
18563	MESH:D003967	1174	HPO
18564	MESH:D003967	1371	HPO
18565	MESH:D003967	1374	HPO
18566	MESH:D003967	1380	HPO
18567	MESH:D003967	1440	CTD_human
18568	MESH:D003967	1493	HPO
18569	MESH:D003967	1593	HPO
18570	MESH:D003967	1644	HPO
18571	MESH:D003967	1674	HPO
18572	MESH:D003967	1789	HPO
18573	MESH:D003967	1811	HPO
18574	MESH:D003967	2592	HPO
18575	MESH:D003967	2717	HPO
18576	MESH:D003967	2799	HPO
18577	MESH:D003967	2984	CTD_human;HPO
18578	MESH:D003967	3106	HPO
18579	MESH:D003967	3145	HPO
18580	MESH:D003967	3172	HPO
18581	MESH:D003967	3423	HPO
18582	MESH:D003967	3440	CTD_human
18583	MESH:D003967	3507	HPO
18584	MESH:D003967	3543	HPO
18585	MESH:D003967	3552	CTD_human
18586	MESH:D003967	3557	CTD_human
18587	MESH:D003967	3575	HPO
18588	MESH:D003967	3718	HPO
18589	MESH:D003967	3758	HPO
18590	MESH:D003967	3767	HPO
18591	MESH:D003967	3932	HPO
18592	MESH:D003967	3938	HPO
18593	MESH:D003967	3988	HPO
18594	MESH:D003967	4057	CTD_human
18595	MESH:D003967	4175	HPO
18596	MESH:D003967	4210	HPO
18597	MESH:D003967	4221	HPO
18598	MESH:D003967	4306	HPO
18599	MESH:D003967	4351	HPO
18600	MESH:D003967	4358	HPO
18601	MESH:D003967	4598	HPO
18602	MESH:D003967	4645	CTD_human
18603	MESH:D003967	4669	HPO
18604	MESH:D003967	4683	HPO
18605	MESH:D003967	4689	HPO
18606	MESH:D003967	4830	HPO
18607	MESH:D003967	5122	HPO
18608	MESH:D003967	5205	HPO
18609	MESH:D003967	5244	HPO
18610	MESH:D003967	5257	HPO
18611	MESH:D003967	5295	HPO
18612	MESH:D003967	5373	HPO
18613	MESH:D003967	5651	HPO
18614	MESH:D003967	5697	CTD_human
18615	MESH:D003967	5788	HPO
18616	MESH:D003967	5896	HPO
18617	MESH:D003967	5897	HPO
18618	MESH:D003967	5979	HPO
18619	MESH:D003967	6335	HPO
18620	MESH:D003967	6337	HPO
18621	MESH:D003967	6338	HPO
18622	MESH:D003967	6340	HPO
18623	MESH:D003967	6448	HPO
18624	MESH:D003967	6476	HPO
18625	MESH:D003967	6499	HPO
18626	MESH:D003967	6550	CTD_human
18627	MESH:D003967	6557	HPO
18628	MESH:D003967	6718	HPO
18629	MESH:D003967	6772	HPO
18630	MESH:D003967	6833	HPO
18631	MESH:D003967	6927	HPO
18632	MESH:D003967	6929	HPO
18633	MESH:D003967	6948	HPO
18634	MESH:D003967	7132	HPO
18635	MESH:D003967	7253	HPO
18636	MESH:D003967	7276	HPO
18637	MESH:D003967	7351	HPO
18638	MESH:D003967	7535	HPO
18639	MESH:D003967	8518	HPO
18640	MESH:D003967	8647	HPO
18641	MESH:D003967	8694	HPO
18642	MESH:D003967	9056	HPO
18643	MESH:D003967	9401	HPO
18644	MESH:D003967	9420	HPO
18645	MESH:D003967	9652	HPO
18646	MESH:D003967	10195	HPO
18647	MESH:D003967	10320	HPO
18648	MESH:D003967	10560	HPO
18649	MESH:D003967	11181	HPO
18650	MESH:D003967	11280	HPO
18651	MESH:D003967	23417	HPO
18652	MESH:D003967	23495	HPO
18653	MESH:D003967	26873	HPO
18654	MESH:D003967	29760	HPO
18655	MESH:D003967	29851	HPO
18656	MESH:D003967	50674	HPO
18657	MESH:D003967	50943	HPO
18658	MESH:D003967	51128	HPO
18659	MESH:D003967	51604	HPO
18660	MESH:D003967	55630	HPO
18661	MESH:D003969	3439	CTD_human
18662	MESH:D003969	4221	CTD_human
18663	MESH:D003969	6750	CTD_human
18664	MESH:D003970	4247	HPO
18665	MESH:D003970	4810	HPO
18666	MESH:D003970	8242	HPO
18667	MESH:D003970	22856	HPO
18668	MESH:D004062	421	ORPHANET;ORPHANET;ORPHANET
18669	MESH:D004062	1312	CTD_human;ORPHANET;ORPHANET;ORPHANET
18670	MESH:D004062	1399	CTD_human
18671	MESH:D004062	1714	CTD_human
18672	MESH:D004062	2253	CTD_human
18673	MESH:D004062	2812	ORPHANET;ORPHANET;ORPHANET
18674	MESH:D004062	6239	ORPHANET;ORPHANET;ORPHANET
18675	MESH:D004062	6899	CTD_human;ORPHANET;UNIPROT;ORPHANET;UNIPROT;ORPHANET
18676	MESH:D004062	7290	ORPHANET;ORPHANET;ORPHANET
18677	MESH:D004062	7353	ORPHANET;ORPHANET;ORPHANET
18678	MESH:D004062	9632	ORPHANET;ORPHANET;ORPHANET
18679	MESH:D004062	221037	ORPHANET;ORPHANET;ORPHANET
18680	MESH:D004067	2693	CTD_human
18681	MESH:D004067	7298	CTD_human
18682	MESH:D004172	477	HPO
18683	MESH:D004172	773	HPO
18684	MESH:D004172	4137	HPO
18685	MESH:D004172	4287	HPO
18686	MESH:D004172	4644	HPO
18687	MESH:D004172	5274	HPO
18688	MESH:D004172	5621	HPO
18689	MESH:D004172	7040	HPO
18690	MESH:D004211	462	CTD_human
18691	MESH:D004211	2147	CTD_human
18692	MESH:D004211	2152	CTD_human
18693	MESH:D004211	2155	CTD_human
18694	MESH:D004211	3053	HPO
18695	MESH:D004211	5020	CTD_human
18696	MESH:D004211	5624	CTD_human
18697	MESH:D004211	5627	HPO
18698	MESH:D004211	7056	CTD_human
18699	MESH:D004241	207	HPO
18700	MESH:D004241	2006	HPO
18701	MESH:D004241	2969	HPO
18702	MESH:D004241	3984	HPO
18703	MESH:D004241	4292	HPO
18704	MESH:D004241	4436	HPO
18705	MESH:D004241	5290	HPO
18706	MESH:D004241	5310	HPO
18707	MESH:D004241	5728	HPO
18708	MESH:D004241	5979	HPO
18709	MESH:D004241	5982	HPO
18710	MESH:D004241	7461	HPO
18711	MESH:D004241	9031	HPO
18712	MESH:D004241	9569	HPO
18713	MESH:D004241	26608	HPO
18714	MESH:D004244	477	HPO
18715	MESH:D004244	567	HPO
18716	MESH:D004244	773	HPO
18717	MESH:D004244	801	HPO
18718	MESH:D004244	805	HPO
18719	MESH:D004244	808	HPO
18720	MESH:D004244	845	HPO
18721	MESH:D004244	1690	HPO
18722	MESH:D004244	2057	HPO
18723	MESH:D004244	3717	HPO
18724	MESH:D004244	3728	HPO
18725	MESH:D004244	3736	HPO
18726	MESH:D004244	4352	HPO
18727	MESH:D004244	4598	HPO
18728	MESH:D004244	4615	HPO
18729	MESH:D004244	4647	HPO
18730	MESH:D004244	4668	HPO
18731	MESH:D004244	4771	HPO
18732	MESH:D004244	5155	HPO
18733	MESH:D004244	6262	HPO
18734	MESH:D004244	7148	HPO
18735	MESH:D004244	7428	HPO
18736	MESH:D004244	10019	HPO
18737	MESH:D004244	10345	HPO
18738	MESH:D004244	27010	HPO
18739	MESH:D004244	51816	HPO
18740	MESH:D004244	54790	HPO
18741	MESH:D004244	54805	HPO
18742	MESH:D004310	1482	HPO
18743	MESH:D004310	2627	HPO
18744	MESH:D004310	2657	CTD_human;HPO
18745	MESH:D004310	6899	HPO
18746	MESH:D004310	7525	CTD_human
18747	MESH:D004310	9723	HPO
18748	MESH:D004310	9897	HPO
18749	MESH:D004310	55636	HPO
18750	MESH:D004310	55997	CTD_human
18751	MESH:D004314	796	CTD_human
18752	MESH:D004314	1637	CTD_human
18753	MESH:D004314	1827	CTD_human
18754	MESH:D004314	2623	CTD_human
18755	MESH:D004314	2946	CTD_human
18756	MESH:D004314	3576	CTD_human
18757	MESH:D004314	4524	CTD_human
18758	MESH:D004314	4548	CTD_human
18759	MESH:D004314	4908	CTD_human
18760	MESH:D004314	6285	CTD_human
18761	MESH:D004314	6573	CTD_human
18762	MESH:D004314	6647	CTD_human
18763	MESH:D004314	7001	CTD_human
18764	MESH:D004314	7432	CTD_human
18765	MESH:D004314	9588	CTD_human
18766	MESH:D004342	10	CTD_human
18767	MESH:D004342	134	CTD_human
18768	MESH:D004342	135	CTD_human
18769	MESH:D004342	356	CTD_human
18770	MESH:D004342	1244	CTD_human
18771	MESH:D004342	1559	CTD_human
18772	MESH:D004342	1636	CTD_human
18773	MESH:D004342	2205	CTD_human
18774	MESH:D004342	2206	CTD_human
18775	MESH:D004342	2207	CTD_human
18776	MESH:D004342	2944	CTD_human
18777	MESH:D004342	2950	CTD_human
18778	MESH:D004342	3002	CTD_human
18779	MESH:D004342	3106	CTD_human
18780	MESH:D004342	3123	CTD_human
18781	MESH:D004342	3176	CTD_human
18782	MESH:D004342	3303	CTD_human
18783	MESH:D004342	3305	CTD_human
18784	MESH:D004342	3565	CTD_human
18785	MESH:D004342	3586	CTD_human
18786	MESH:D004342	3596	CTD_human
18787	MESH:D004342	4056	CTD_human
18788	MESH:D004342	4295	CTD_human
18789	MESH:D004342	5733	CTD_human
18790	MESH:D004342	5742	CTD_human
18791	MESH:D004342	6356	CTD_human
18792	MESH:D004342	6369	CTD_human
18793	MESH:D004342	6863	CTD_human
18794	MESH:D004342	6916	CTD_human
18795	MESH:D004342	7124	CTD_human
18796	MESH:D004342	8797	CTD_human
18797	MESH:D004342	10631	CTD_human
18798	MESH:D004342	10800	CTD_human
18799	MESH:D004342	57105	CTD_human
18800	MESH:D004342	114548	CTD_human
18801	MESH:D004370	1123	CTD_human;HPO;ORPHANET;UNIPROT
18802	MESH:D004370	1387	HPO
18803	MESH:D004370	2033	HPO
18804	MESH:D004370	9935	ORPHANET
18805	MESH:D004370	10674	CTD_human
18806	MESH:D004370	57167	CTD_human;ORPHANET;UNIPROT
18807	MESH:D004370	84570	ORPHANET
18808	MESH:D004374	59	HPO
18809	MESH:D004374	60	HPO
