pubchem-id	disease-id
1548910.0	MESH:D000419
1548910.0	MESH:D015458
1548910.0	MESH:D004681
1548910.0	MESH:D009134
1548910.0	MESH:D008171
1548910.0	MESH:D000068079
1548910.0	MESH:C538339
1548910.0	MESH:D004715
1548910.0	MESH:D054198
1548910.0	MESH:D014652
1548910.0	MESH:D055371
1548910.0	MESH:C537948
1548910.0	MESH:D064420
1548910.0	MESH:D006949
1548910.0	MESH:D007945
1548910.0	MESH:D002318
1548910.0	MESH:D006331
1548910.0	MESH:D003929
1548910.0	MESH:D017380
1548910.0	MESH:D054218
1548910.0	MESH:D001172
1548910.0	MESH:D015674
1548910.0	MESH:D005199
1548910.0	MESH:D018357
1548910.0	MESH:D048550
1548910.0	MESH:D010911
1548910.0	MESH:D011225
1548910.0	MESH:D013733
1548910.0	MESH:D003924
1548910.0	MESH:D002292
1548910.0	MESH:D000303
1548910.0	MESH:D004489
1548910.0	MESH:D012140
1548910.0	MESH:D012163
1548910.0	MESH:D003324
1548910.0	MESH:D007249
1548910.0	MESH:D002357
1548910.0	MESH:D066126
1548910.0	MESH:D001929
1548910.0	MESH:D008325
1548910.0	MESH:D006406
1548910.0	MESH:D011471
1548910.0	MESH:D009203
1548910.0	MESH:D008107
1548910.0	MESH:D020343
1548910.0	MESH:C538231
1548910.0	MESH:D020520
1548910.0	MESH:D000544
1548910.0	MESH:D018805
1548910.0	MESH:D006529
1548910.0	MESH:D002311
1548910.0	MESH:D006943
1548910.0	MESH:D009202
1548910.0	MESH:D018450
1548910.0	MESH:D002289
1548910.0	MESH:D003327
1548910.0	MESH:D010195
1548910.0	MESH:D006973
1548910.0	MESH:D011125
1548910.0	MESH:D009336
1548910.0	MESH:D002583
1548910.0	MESH:D012595
1548910.0	MESH:D008106
1548910.0	MESH:D014898
1548910.0	MESH:D048909
1548910.0	MESH:D000707
1548910.0	MESH:D004769
1548910.0	MESH:D003111
1548910.0	MESH:D007248
1548910.0	MESH:D009361
1548910.0	MESH:D020212
1548910.0	MESH:D006980
1548910.0	MESH:D053627
1548910.0	MESH:D005909
1548910.0	MESH:D017379
1548910.0	MESH:D015470
1548910.0	MESH:D008258
1548910.0	MESH:D050197
1548910.0	MESH:D000853
1548910.0	MESH:D003093
1548910.0	MESH:D020244
1548910.0	MESH:D007674
1548910.0	MESH:D002545
1548910.0	MESH:D003866
1548910.0	MESH:D014947
1548910.0	MESH:D006561
1548910.0	MESH:D009436
1548910.0	MESH:D019588
1548910.0	MESH:D044584
1548910.0	MESH:D002471
1548910.0	MESH:D020078
1548910.0	MESH:D008228
1548910.0	MESH:D054144
1548910.0	MESH:D015431
1548910.0	MESH:D003922
1548910.0	MESH:D003930
1548910.0	MESH:D006526
1548910.0	MESH:D009205
1548910.0	MESH:D015427
1548910.0	MESH:D013345
1548910.0	MESH:D020521
1548910.0	MESH:D018497
1548910.0	MESH:D007172
1548910.0	MESH:D056486
1548910.0	MESH:D001169
1548910.0	MESH:D016393
1548910.0	MESH:D010003
1548910.0	MESH:D006984
1548910.0	MESH:D011297
1548910.0	MESH:D013274
1548910.0	MESH:D010190
1548910.0	MESH:D007410
1548910.0	MESH:D003072
1548910.0	MESH:D008232
1548910.0	MESH:D015459
1548910.0	MESH:D020257
1548910.0	MESH:D002779
1548910.0	MESH:D020388
1548910.0	MESH:D000740
1548910.0	MESH:D003928
1548910.0	MESH:D058186
1548910.0	MESH:D019636
1548910.0	MESH:D006470
1548910.0	MESH:D000007
1548910.0	MESH:D017544
1548910.0	MESH:D004890
1548910.0	MESH:D007035
1548910.0	MESH:D020256
1548910.0	MESH:D013724
1548910.0	MESH:D005221
1548910.0	MESH:D007247
1548910.0	MESH:D003921
1548910.0	MESH:D014062
1548910.0	MESH:D002312
1548910.0	MESH:D018487
1548910.0	MESH:D011654
5280373.0	MESH:D005909
5280373.0	MESH:D011471
5281708.0	MESH:D006965
5281708.0	MESH:D008569
5281708.0	MESH:D000230
5281708.0	MESH:D006973
5281708.0	MESH:D014693
5281708.0	MESH:D003924
5281708.0	MESH:D000647
5281708.0	MESH:D016889
5281708.0	MESH:D002318
5281708.0	MESH:D017254
5281708.0	MESH:D004487
446284.0	MESH:D012559
446284.0	MESH:D003327
446284.0	MESH:D001145
446284.0	MESH:D007333
446284.0	MESH:D006973
446284.0	MESH:D011125
446284.0	MESH:D010300
446284.0	MESH:D003866
446284.0	MESH:D018149
446284.0	MESH:D010146
446284.0	MESH:D013274
446284.0	MESH:D050171
446284.0	MESH:D015228
446284.0	MESH:D007414
446284.0	MESH:D013927
446284.0	MESH:D002318
446284.0	MESH:D002114
446284.0	MESH:D048629
5280961.0	MESH:D006943
5280961.0	MESH:D006965
5280961.0	MESH:D000013
5280961.0	MESH:D000230
5280961.0	MESH:D009336
5280961.0	MESH:D010051
5280961.0	MESH:D015473
5280961.0	MESH:D001943
5280961.0	MESH:D008106
5280961.0	MESH:D010024
5280961.0	MESH:D015663
5280961.0	MESH:D011472
5280961.0	MESH:D009369
5280961.0	MESH:D006528
5280961.0	MESH:D005909
5280961.0	MESH:D008569
5280961.0	MESH:D011470
5280961.0	MESH:D064420
5280961.0	MESH:D009374
5280961.0	MESH:D065626
5280961.0	MESH:D002318
5280961.0	MESH:D008104
5280961.0	MESH:D008175
5280961.0	MESH:D056486
5280961.0	MESH:D003924
5280961.0	MESH:D008103
5280961.0	MESH:D011297
5280961.0	MESH:D016889
5280961.0	MESH:D003110
5280961.0	MESH:D017254
5280961.0	MESH:D003072
5280961.0	MESH:D007938
5280961.0	MESH:D015428
5280961.0	MESH:D007249
5280961.0	MESH:D015430
5280961.0	MESH:D007889
5280961.0	MESH:D066126
5280961.0	MESH:D008325
5280961.0	MESH:D017093
5280961.0	MESH:D011471
5280961.0	MESH:D004714
5280961.0	MESH:D001237
5280961.0	MESH:D009203
5280961.0	MESH:D014594
5280961.0	MESH:C538231
5280961.0	MESH:D004487
5280961.0	MESH:D006529
124886.0	MESH:D009202
124886.0	MESH:D006973
124886.0	MESH:D010051
124886.0	MESH:D003556
124886.0	MESH:D013272
124886.0	MESH:D001745
124886.0	MESH:D004409
124886.0	MESH:D012640
124886.0	MESH:D011085
124886.0	MESH:D008630
124886.0	MESH:D009069
124886.0	MESH:D008708
124886.0	MESH:D009422
124886.0	MESH:D007674
124886.0	MESH:D064420
124886.0	MESH:D006331
124886.0	MESH:D006417
124886.0	MESH:D003877
124886.0	MESH:D056486
124886.0	MESH:D020258
124886.0	MESH:D003550
124886.0	MESH:D002294
124886.0	MESH:D008113
124886.0	MESH:D020262
124886.0	MESH:D006461
124886.0	MESH:D009008
124886.0	MESH:D006470
124886.0	MESH:D004487
736186.0	MESH:D000647
1102.0	MESH:D012640
1102.0	MESH:D006948
1103.0	MESH:D006331
1103.0	MESH:D012640
1103.0	MESH:D006948
689043.0	MESH:D007249
689043.0	MESH:D007859
689043.0	MESH:D008569
689043.0	MESH:D050197
689043.0	MESH:D008545
689043.0	MESH:D056486
689043.0	MESH:D009410
689043.0	MESH:D009203
689043.0	MESH:D001930
689043.0	MESH:D004487
65373.0	MESH:D004487
174174.0	MESH:D006943
174174.0	MESH:D010437
174174.0	MESH:D062787
174174.0	MESH:D001982
174174.0	MESH:D005334
174174.0	MESH:D006327
174174.0	MESH:D006973
174174.0	MESH:D009216
174174.0	MESH:D009336
174174.0	MESH:D011041
174174.0	MESH:D009207
174174.0	MESH:D013610
174174.0	MESH:D001943
174174.0	MESH:D009410
174174.0	MESH:D016171
174174.0	MESH:D012640
174174.0	MESH:D001919
174174.0	MESH:D006259
174174.0	MESH:D053201
174174.0	MESH:D020250
174174.0	MESH:D004827
174174.0	MESH:D005767
174174.0	MESH:D009422
174174.0	MESH:D014607
174174.0	MESH:D001146
174174.0	MESH:D002375
174174.0	MESH:D064420
174174.0	MESH:D014202
174174.0	MESH:D014786
174174.0	MESH:D020820
174174.0	MESH:D005207
174174.0	MESH:D001281
174174.0	MESH:D002561
174174.0	MESH:D003967
174174.0	MESH:D013276
174174.0	MESH:D002385
174174.0	MESH:D006323
174174.0	MESH:D009157
174174.0	MESH:D001145
174174.0	MESH:D015877
174174.0	MESH:D007172
174174.0	MESH:D019970
174174.0	MESH:D006261
174174.0	MESH:D020258
174174.0	MESH:D054537
174174.0	MESH:D009135
174174.0	MESH:D004831
174174.0	MESH:D006940
174174.0	MESH:D007410
174174.0	MESH:D001049
174174.0	MESH:D000787
174174.0	MESH:D007249
174174.0	MESH:D013575
174174.0	MESH:D010243
174174.0	MESH:D013226
174174.0	MESH:D062025
174174.0	MESH:D004381
174174.0	MESH:D054138
174174.0	MESH:D012120
174174.0	MESH:D000855
174174.0	MESH:D009140
174174.0	MESH:D007022
174174.0	MESH:D011654
174174.0	MESH:D018908
177072.0	MESH:D012640
259846.0	MESH:D009202
259846.0	MESH:D006937
259846.0	MESH:D012878
259846.0	MESH:D002869
259846.0	MESH:D002386
259846.0	MESH:D014947
259846.0	MESH:D009374
259846.0	MESH:D006528
73145.0	MESH:D006930
73145.0	MESH:D010146
73145.0	MESH:D007249
73145.0	MESH:D005157
16741.0	MESH:D003093
16741.0	MESH:D009369
16741.0	MESH:D013733
16741.0	MESH:D008113
5971.0	MESH:D008325
5971.0	MESH:D008545
5971.0	MESH:D008103
5971.0	MESH:D056486
5971.0	MESH:D015431
9548815.0	MESH:D007333
9548815.0	MESH:D006973
9548815.0	MESH:D009336
9548815.0	MESH:D018149
9548815.0	MESH:D013272
9548815.0	MESH:D000419
9548815.0	MESH:D053627
9548815.0	MESH:D017379
9548815.0	MESH:D005355
9548815.0	MESH:D048550
9548815.0	MESH:D015427
9548815.0	MESH:D013733
9548815.0	MESH:D007172
9548815.0	MESH:D056486
9548815.0	MESH:D003924
9548815.0	MESH:D005235
9548815.0	MESH:D002779
9548815.0	MESH:D009845
9548815.0	MESH:D000740
9548815.0	MESH:D011471
9548815.0	MESH:D003921
9548815.0	MESH:D008107
9548815.0	MESH:D001930
9548815.0	MESH:D004487
5488283.0	MESH:D004487
16666.0	MESH:D009422
16666.0	MESH:D013276
16666.0	MESH:D019957
16666.0	MESH:D009437
5367559.0	MESH:D006943
5367559.0	MESH:D011230
5367559.0	MESH:D006470
5367559.0	MESH:D003921
5367559.0	MESH:D013276
5367559.0	MESH:D004487
7127.0	MESH:D000707
7127.0	MESH:D006930
643820.0	MESH:D002389
643820.0	MESH:D019954
643820.0	MESH:D018476
643820.0	MESH:D012640
643820.0	MESH:D003110
643820.0	MESH:D009369
996.0	MESH:D014860
996.0	MESH:D001913
996.0	MESH:D006470
996.0	MESH:D003556
996.0	MESH:D001859
996.0	MESH:D055623
996.0	MESH:D010146
996.0	MESH:D013088
996.0	MESH:D010864
996.0	MESH:D014277
996.0	MESH:D006417
996.0	MESH:D006848
137.0	MESH:D014860
137.0	MESH:D012871
137.0	MESH:D001749
137.0	MESH:D055623
137.0	MESH:D056650
137.0	MESH:D000267
137.0	MESH:D011565
137.0	MESH:D009182
5462224.0	MESH:D006973
5462224.0	MESH:D016171
5462224.0	MESH:D013610
5462224.0	MESH:D003329
5462224.0	MESH:D020301
5462224.0	MESH:D012640
5462224.0	MESH:C537153
5462224.0	MESH:D002658
5462224.0	MESH:D007674
5462224.0	MESH:D017180
5462224.0	MESH:D013617
5462224.0	MESH:D064420
5462224.0	MESH:D006930
5462224.0	MESH:D005207
5462224.0	MESH:D013612
5462224.0	MESH:D001281
5462224.0	MESH:D002561
5462224.0	MESH:D002318
5462224.0	MESH:D001321
5462224.0	MESH:D001145
5462224.0	MESH:D008275
5462224.0	MESH:D008881
5462224.0	MESH:D008133
5462224.0	MESH:D058186
5462224.0	MESH:D013375
5462224.0	MESH:D006470
5462224.0	MESH:D010146
5462224.0	MESH:D014693
5351619.0	MESH:D007859
5351619.0	MESH:D008569
5281326.0	MESH:D048909
890.0	MESH:D007669
890.0	MESH:D008175
890.0	MESH:D048629
14942.0	MESH:D011041
5282349.0	MESH:D011832
5282349.0	MESH:D015428
182232.0	MESH:D007333
182232.0	MESH:D019636
182232.0	MESH:D050197
182232.0	MESH:D008325
182232.0	MESH:D003556
182232.0	MESH:D015430
182232.0	MESH:D001943
182232.0	MESH:D056486
182232.0	MESH:D034381
182232.0	MESH:D009410
182232.0	MESH:D020138
182232.0	MESH:D009203
182232.0	MESH:D017114
182232.0	MESH:D008113
182232.0	MESH:D008107
182232.0	MESH:D002471
182232.0	MESH:D006331
182232.0	MESH:D009362
182232.0	MESH:D015658
348154.0	MESH:D008545
68171.0	MESH:D001745
68171.0	MESH:D003928
446925.0	MESH:D007249
446925.0	MESH:D006943
446925.0	MESH:D053627
446925.0	MESH:D006965
446925.0	MESH:D009845
446925.0	MESH:D012878
446925.0	MESH:D009336
446925.0	MESH:D014178
446925.0	MESH:D007674
446925.0	MESH:D013733
446925.0	MESH:D011471
446925.0	MESH:D056486
446925.0	MESH:D020258
446925.0	MESH:D007248
446925.0	MESH:D000303
446925.0	MESH:D009369
446925.0	MESH:D015431
446925.0	MESH:D048629
443055.0	MESH:D011471
443055.0	MESH:D001943
802.0	MESH:D056486
3712.0	MESH:D007249
3712.0	MESH:D010048
3712.0	MESH:D006965
3712.0	MESH:D002583
3712.0	MESH:D015430
3712.0	MESH:D001943
3712.0	MESH:D011472
3712.0	MESH:D000858
444899.0	MESH:D013927
444899.0	MESH:D009436
444899.0	MESH:D019465
444899.0	MESH:D000014
5281707.0	MESH:D011471
5350.0	MESH:D054079
5350.0	MESH:D005355
5350.0	MESH:D019457
5350.0	MESH:D003928
5350.0	MESH:D058186
5350.0	MESH:D011125
5350.0	MESH:D009336
5350.0	MESH:D002583
5350.0	MESH:D007674
5350.0	MESH:D056486
5350.0	MESH:D001327
5350.0	MESH:D009369
5350.0	MESH:D015179
5350.0	MESH:D006528
5350.0	MESH:D011596
5350.0	MESH:D048629
6348.0	MESH:D001745
6348.0	MESH:D007674
1049.0	MESH:D048629
1001.0	MESH:D002375
7288.0	MESH:D012640
5282155.0	MESH:D007249
5282155.0	MESH:D006967
5282155.0	MESH:D009369
5282155.0	MESH:D003920
5281855.0	MESH:D006943
5281855.0	MESH:D011507
5281855.0	MESH:D006965
5281855.0	MESH:D012878
5281855.0	MESH:D019954
5281855.0	MESH:D000014
5281855.0	MESH:D015427
5281855.0	MESH:D013471
5281855.0	MESH:D001749
5281855.0	MESH:D007674
5281855.0	MESH:D013733
5281855.0	MESH:D009203
5281855.0	MESH:D007248
5281855.0	MESH:D002471
5281855.0	MESH:D005235
442670.0	MESH:D001943
263.0	MESH:D013276
6569.0	MESH:D012640
6569.0	MESH:D009410
7847.0	MESH:D008546
7847.0	MESH:D015179
11349.0	MESH:D009362
11349.0	MESH:D009361
66542.0	MESH:D013203
88881.0	MESH:D008114
88881.0	MESH:D011230
88881.0	MESH:D004938
2519.0	MESH:D005334
2519.0	MESH:D007333
2519.0	MESH:D001008
2519.0	MESH:D000230
2519.0	MESH:D006973
2519.0	MESH:D009336
2519.0	MESH:D012509
2519.0	MESH:D019966
2519.0	MESH:D008106
2519.0	MESH:D051299
2519.0	MESH:D007235
2519.0	MESH:D012640
2519.0	MESH:D012892
2519.0	MESH:D007859
2519.0	MESH:D008569
2519.0	MESH:D001289
2519.0	MESH:D002105
2519.0	MESH:D009765
2519.0	MESH:D003866
2519.0	MESH:D002375
2519.0	MESH:D006930
2519.0	MESH:D009374
2519.0	MESH:D017202
2519.0	MESH:D000236
2519.0	MESH:D012512
2519.0	MESH:D015674
2519.0	MESH:D019964
2519.0	MESH:D006948
2519.0	MESH:D008175
2519.0	MESH:D013274
2519.0	MESH:D019970
2519.0	MESH:D002294
2519.0	MESH:D008113
2519.0	MESH:D008881
2519.0	MESH:D006940
2519.0	MESH:D003072
2519.0	MESH:D001049
2519.0	MESH:D007249
2519.0	MESH:D020267
2519.0	MESH:D012878
2519.0	MESH:D001480
2519.0	MESH:D000014
2519.0	MESH:D008325
2519.0	MESH:D010300
2519.0	MESH:D010146
2519.0	MESH:D006029
2519.0	MESH:D017114
2519.0	MESH:D001930
2519.0	MESH:D007022
2519.0	MESH:D008114
73816495.0	MESH:D013276
13386145.0	MESH:D007249
13386145.0	MESH:D007859
13386145.0	MESH:D006948
13386145.0	MESH:D008569
13386145.0	MESH:D003928
13386145.0	MESH:D015427
13386145.0	MESH:D003704
13386145.0	MESH:D009203
13386145.0	MESH:D002318
13386145.0	MESH:D002177
8842.0	MESH:D056486
8842.0	MESH:D006930
8842.0	MESH:D012640
8842.0	MESH:D015431
8842.0	MESH:D004487
445070.0	MESH:D003108
445070.0	MESH:D011014
445070.0	MESH:D004487
445070.0	MESH:D055370
5280378.0	MESH:D002583
5280378.0	MESH:D058186
3841360.0	MESH:D009422
6441009.0	MESH:D019970
6441009.0	MESH:D006948
12855917.0	MESH:D011537
12855917.0	MESH:D003872
18526330.0	MESH:D006470
18526330.0	MESH:D008106
18526330.0	MESH:D047508
18526330.0	MESH:D009120
18526330.0	MESH:D006816
3662.0	MESH:D008569
3662.0	MESH:D010146
5281051.0	MESH:D005909
5281051.0	MESH:D010146
5862.0	MESH:D006461
5862.0	MESH:D007683
5862.0	MESH:D008546
5862.0	MESH:D008106
5862.0	MESH:D064420
5862.0	MESH:D020258
5862.0	MESH:D017114
5318999.0	MESH:D012772
5318999.0	MESH:D001749
5318214.0	MESH:D005910
5283280.0	MESH:D006528
999.0	MESH:D022124
999.0	MESH:D003128
999.0	MESH:D020165
999.0	MESH:D056806
5280784.0	MESH:D009369
5281804.0	MESH:D007249
5281804.0	MESH:D018805
14296.0	MESH:D007859
14296.0	MESH:D011507
14296.0	MESH:D015431
14296.0	MESH:D008569
14296.0	MESH:D007674
14296.0	MESH:D008103
14296.0	MESH:D007673
14296.0	MESH:D005921
14296.0	MESH:D003092
14296.0	MESH:D015878
14296.0	MESH:D005235
2153.0	MESH:D001986
2153.0	MESH:D009202
2153.0	MESH:D005119
2153.0	MESH:D001247
2153.0	MESH:D006327
2153.0	MESH:D006973
2153.0	MESH:D020329
2153.0	MESH:D019462
2153.0	MESH:D004935
2153.0	MESH:D051299
2153.0	MESH:D007235
2153.0	MESH:D012640
2153.0	MESH:D000857
2153.0	MESH:D001991
2153.0	MESH:D007232
2153.0	MESH:D015451
2153.0	MESH:D011014
2153.0	MESH:D029481
2153.0	MESH:D008173
2153.0	MESH:D016183
2153.0	MESH:D010409
2153.0	MESH:D000402
2153.0	MESH:D007674
2153.0	MESH:D013035
2153.0	MESH:D064420
2153.0	MESH:D002375
2153.0	MESH:D009374
2153.0	MESH:D017202
2153.0	MESH:D007945
2153.0	MESH:D009846
2153.0	MESH:D004646
2153.0	MESH:D006934
2153.0	MESH:D006323
2153.0	MESH:D015427
2153.0	MESH:D046628
2153.0	MESH:D017714
2153.0	MESH:D008175
2153.0	MESH:D013163
2153.0	MESH:D012133
2153.0	MESH:D006940
2153.0	MESH:D009362
2153.0	MESH:D001049
2153.0	MESH:D007249
2153.0	MESH:D002637
2153.0	MESH:D013119
2153.0	MESH:D058186
2153.0	MESH:D001249
2153.0	MESH:D012120
2153.0	MESH:D029424
2153.0	MESH:D012912
2153.0	MESH:D006519
2153.0	MESH:D007022
2153.0	MESH:D004417
5281701.0	MESH:D009361
1176.0	MESH:D010243
1176.0	MESH:D007177
7896.0	MESH:D001929
7896.0	MESH:D002546
7896.0	MESH:D011041
7896.0	MESH:D002545
7896.0	MESH:D056486
7896.0	MESH:D002534
7896.0	MESH:D009410
7896.0	MESH:D003921
7896.0	MESH:D004283
1548943.0	MESH:D006943
1548943.0	MESH:D005119
1548943.0	MESH:D005234
1548943.0	MESH:D001008
1548943.0	MESH:D006973
1548943.0	MESH:D008106
1548943.0	MESH:D001943
1548943.0	MESH:D018149
1548943.0	MESH:D009101
1548943.0	MESH:D001745
1548943.0	MESH:D053158
1548943.0	MESH:D009369
1548943.0	MESH:D001068
1548943.0	MESH:D009069
1548943.0	MESH:D005909
1548943.0	MESH:D006937
1548943.0	MESH:D053201
1548943.0	MESH:D005157
1548943.0	MESH:D009765
1548943.0	MESH:D050197
1548943.0	MESH:D003093
1548943.0	MESH:D012678
1548943.0	MESH:D002545
1548943.0	MESH:D006930
1548943.0	MESH:D009437
1548943.0	MESH:D013276
1548943.0	MESH:D012021
1548943.0	MESH:D006948
1548943.0	MESH:D015427
1548943.0	MESH:D008175
1548943.0	MESH:D008659
1548943.0	MESH:D010003
1548943.0	MESH:D001169
1548943.0	MESH:D011537
1548943.0	MESH:D008113
1548943.0	MESH:D000505
1548943.0	MESH:D010190
1548943.0	MESH:D006940
1548943.0	MESH:D014555
1548943.0	MESH:D015430
1548943.0	MESH:D007249
1548943.0	MESH:D058186
1548943.0	MESH:D000014
1548943.0	MESH:D017116
1548943.0	MESH:D004381
1548943.0	MESH:D051474
1548943.0	MESH:D011471
1548943.0	MESH:D010146
1548943.0	MESH:D010523
1548943.0	MESH:D003875
1548943.0	MESH:D008107
1548943.0	MESH:D018805
1548943.0	MESH:D004487
500213.0	MESH:D012878
24154.0	MESH:D002471
24154.0	MESH:D002779
439213.0	MESH:D007249
439213.0	MESH:D018771
439213.0	MESH:D009062
439213.0	MESH:D001168
439213.0	MESH:D002544
439213.0	MESH:D010003
439213.0	MESH:D010146
439213.0	MESH:D013272
439213.0	MESH:D010024
439213.0	MESH:D003876
439213.0	MESH:D015212
931.0	MESH:D009362
5250.0	MESH:D009361
3776.0	MESH:D012772
244.0	MESH:D001145
9001.0	MESH:D011658
9001.0	MESH:D009336
12408.0	MESH:D008546
5718.0	MESH:D015658
5718.0	MESH:D016483
5718.0	MESH:D000386
5718.0	MESH:D000163
5780.0	MESH:D009369
5316860.0	MESH:D001862
10819.0	MESH:D008569
10819.0	MESH:D012878
10819.0	MESH:D006965
10819.0	MESH:D056486
10819.0	MESH:D004487
1889.0	MESH:D009120
122097.0	MESH:D003092
64961.0	MESH:D019970
60795.0	MESH:D008607
60795.0	MESH:D001008
60795.0	MESH:D002659
60795.0	MESH:D005879
60795.0	MESH:D004409
60795.0	MESH:D006966
60795.0	MESH:D006816
60795.0	MESH:D009069
60795.0	MESH:D012563
60795.0	MESH:D001289
60795.0	MESH:D004775
60795.0	MESH:D009765
60795.0	MESH:D001523
60795.0	MESH:D003866
60795.0	MESH:D005687
60795.0	MESH:D000437
60795.0	MESH:D009771
60795.0	MESH:D001321
60795.0	MESH:D011618
60795.0	MESH:D020817
60795.0	MESH:D006948
60795.0	MESH:D013981
60795.0	MESH:D019970
60795.0	MESH:D012559
60795.0	MESH:D008599
60795.0	MESH:D019969
60795.0	MESH:D011605
60795.0	MESH:D001714
60795.0	MESH:D019956
444539.0	MESH:D008545
444539.0	MESH:D007674
444539.0	MESH:D003384
5280536.0	MESH:D004487
5322111.0	MESH:D006943
5322111.0	MESH:D005234
5322111.0	MESH:D002869
5322111.0	MESH:D008103
5322111.0	MESH:D015430
72281.0	MESH:D000230
72281.0	MESH:D009336
72281.0	MESH:D056486
72281.0	MESH:D006930
72281.0	MESH:D009437
72281.0	MESH:D003110
72281.0	MESH:D015431
170833.0	MESH:D012640
7172.0	MESH:D003371
7172.0	MESH:D001249
7172.0	MESH:D055371
1550607.0	MESH:D009374
1550607.0	MESH:D001943
3879.0	MESH:D001281
72344.0	MESH:D003110
72344.0	MESH:D011230
4463283.0	MESH:D012640
442428.0	MESH:D006332
442428.0	MESH:D005234
442428.0	MESH:D001284
442428.0	MESH:D007333
442428.0	MESH:D011658
442428.0	MESH:D009336
442428.0	MESH:D002583
442428.0	MESH:D001862
442428.0	MESH:D000707
442428.0	MESH:D010024
442428.0	MESH:D010998
442428.0	MESH:D009361
442428.0	MESH:D011014
442428.0	MESH:D007674
442428.0	MESH:D055371
442428.0	MESH:D003371
442428.0	MESH:D004678
442428.0	MESH:D050171
442428.0	MESH:D012130
442428.0	MESH:D015431
442428.0	MESH:C537171
442428.0	MESH:D005355
442428.0	MESH:D056486
442428.0	MESH:D020258
442428.0	MESH:D017449
442428.0	MESH:D007249
442428.0	MESH:D005911
442428.0	MESH:D066126
442428.0	MESH:D058186
442428.0	MESH:D009203
442428.0	MESH:D058226
442428.0	MESH:D018487
442428.0	MESH:D004487
785.0	MESH:D012772
785.0	MESH:D002545
785.0	MESH:D056486
785.0	MESH:D008548
785.0	MESH:D004487
4453.0	MESH:D009336
4453.0	MESH:D056486
68077.0	MESH:D007680
68077.0	MESH:D007674
68077.0	MESH:D001943
68077.0	MESH:D064420
68077.0	MESH:D056486
68077.0	MESH:D003921
10883523.0	MESH:D006973
10883523.0	MESH:D001745
10883523.0	MESH:D010024
10883523.0	MESH:D015663
10883523.0	MESH:D001849
10883523.0	MESH:D011128
10883523.0	MESH:D006962
10883523.0	MESH:D001478
10883523.0	MESH:D012279
10883523.0	MESH:D007011
10883523.0	MESH:D015470
10883523.0	MESH:D008569
10883523.0	MESH:D063806
10883523.0	MESH:D009408
10883523.0	MESH:D014947
10883523.0	MESH:D001523
10883523.0	MESH:D014808
10883523.0	MESH:D011618
10883523.0	MESH:D018771
10883523.0	MESH:D015427
10883523.0	MESH:D009103
10883523.0	MESH:D011537
10883523.0	MESH:D011297
10883523.0	MESH:D009461
10883523.0	MESH:D003110
10883523.0	MESH:D012140
10883523.0	MESH:D051346
10883523.0	MESH:D003072
10883523.0	MESH:D007249
10883523.0	MESH:D058186
10883523.0	MESH:D011471
10883523.0	MESH:D010146
10883523.0	MESH:D010259
10883523.0	MESH:D000544
10883523.0	MESH:D018908
5281232.0	MESH:D007333
5281232.0	MESH:D055371
69512.0	MESH:D012164
7456.0	MESH:D020258
7456.0	MESH:D003072
7456.0	MESH:D011595
936.0	MESH:D006948
936.0	MESH:D012878
936.0	MESH:D019636
936.0	MESH:D020521
936.0	MESH:D002545
936.0	MESH:D056486
936.0	MESH:D064420
936.0	MESH:D009410
936.0	MESH:D017880
936.0	MESH:D012393
936.0	MESH:D003921
936.0	MESH:D006330
936.0	MESH:D012640
936.0	MESH:D010391
936.0	MESH:D002653
936.0	MESH:D020520
936.0	MESH:D002972
73386.0	MESH:D012164
1174.0	MESH:D001749
1174.0	MESH:D009362
5281233.0	MESH:D006332
5281233.0	MESH:D007249
5281233.0	MESH:D066126
5281233.0	MESH:D050197
5281233.0	MESH:D009336
5281233.0	MESH:D007674
5281233.0	MESH:D003866
5281233.0	MESH:D006949
5281233.0	MESH:D008107
5281233.0	MESH:D020734
5281233.0	MESH:D007022
5281233.0	MESH:D003072
5281233.0	MESH:D014456
5353546.0	MESH:D009369
969516.0	MESH:D012509
969516.0	MESH:D012640
969516.0	MESH:D007676
969516.0	MESH:D006528
969516.0	MESH:D009069
969516.0	MESH:D007859
969516.0	MESH:D011507
969516.0	MESH:D006937
969516.0	MESH:D009765
969516.0	MESH:D008223
969516.0	MESH:D001749
969516.0	MESH:D006930
969516.0	MESH:D009374
969516.0	MESH:D000236
969516.0	MESH:D003110
969516.0	MESH:D009385
969516.0	MESH:D009062
969516.0	MESH:D009845
969516.0	MESH:D014565
969516.0	MESH:D004487
969516.0	MESH:D005234
969516.0	MESH:D001201
969516.0	MESH:D003556
969516.0	MESH:D009190
969516.0	MESH:D010051
969516.0	MESH:D009101
969516.0	MESH:D009369
969516.0	MESH:D008569
969516.0	MESH:D009376
969516.0	MESH:D020261
969516.0	MESH:D058065
969516.0	MESH:D004646
969516.0	MESH:D034141
969516.0	MESH:D015212
969516.0	MESH:D005355
969516.0	MESH:D006258
969516.0	MESH:D002277
969516.0	MESH:D020258
969516.0	MESH:D002294
969516.0	MESH:D015430
969516.0	MESH:D012878
969516.0	MESH:D008545
969516.0	MESH:D000647
969516.0	MESH:D003092
969516.0	MESH:D020734
969516.0	MESH:D014456
969516.0	MESH:D006332
969516.0	MESH:D006471
969516.0	MESH:D007333
969516.0	MESH:D011041
