disease-id	gene-id	source
MESH:D034381	PAX3	HPO
MESH:D034381	TBX22	HPO
MESH:D034381	SOST	HPO
MESH:D034381	CRBN	HPO
MESH:D034381	MBTPS2	HPO
MESH:D034381	PDE4D	HPO
MESH:D034381	CABP2	HPO
MESH:D034381	SLC26A4	CTD_human
MESH:D034381	PEPD	HPO
MESH:D034381	ATP8B1	HPO
MESH:D034381	PIGA	HPO
MESH:D034381	PIK3CA	HPO
MESH:D034381	PITX2	HPO
MESH:D034381	PMP22	HPO
MESH:D034381	POLA1	HPO
MESH:D034381	POU4F3	HPO
MESH:D034381	CTSA	HPO
MESH:D034381	BCOR	HPO
MESH:D034381	NSUN2	HPO
MESH:D034381	IMPAD1	HPO
MESH:D034381	RMND1	HPO
MESH:D034381	SLC29A3	CTD_human, HPO
MESH:D034381	CHD7	HPO
MESH:D034381	PRKAR1A	HPO
MESH:D034381	PRPS1	HPO
MESH:D034381	MASP1	HPO
MESH:D034381	PTEN	HPO
MESH:D034381	PTH1R	HPO
MESH:D034381	BCL2L1	CTD_human
MESH:D034381	RPGR	CTD_human
MESH:D034381	BCS1L	HPO
MESH:D034381	SALL1	HPO
MESH:D034381	SC5D	HPO
MESH:D034381	SDHB	HPO
MESH:D034381	SDHC	HPO
MESH:D034381	SDHD	HPO
MESH:D034381	SGSH	HPO
MESH:D034381	SIX1	HPO
MESH:D034381	SMARCA4	HPO
MESH:D034381	SMARCB1	HPO
MESH:D034381	SMARCE1	HPO
MESH:D034381	SOD1	CTD_human
MESH:D034381	SOX2	HPO
MESH:D034381	SOX9	HPO
MESH:D034381	SOX10	HPO
MESH:D034381	SOX11	HPO
MESH:D034381	BRAF	HPO
MESH:D034381	SRP72	HPO
MESH:D034381	STAT1	CTD_human
MESH:D034381	CDKL5	HPO
MESH:D034381	BTD	HPO
MESH:D034381	TBX15	HPO
MESH:D034381	TCF12	HPO
MESH:D034381	BTK	HPO
MESH:D034381	TGFB1	HPO
MESH:D034381	TGM1	HPO
MESH:D034381	THRB	HPO
MESH:D034381	TK2	HPO
MESH:D034381	TLR4	CTD_human
MESH:D034381	TTR	HPO
MESH:D034381	TWIST1	HPO
MESH:D034381	KDM6A	HPO
MESH:D034381	WFS1	HPO
MESH:D034381	NSD2	HPO
MESH:D034381	NELFA	HPO
MESH:D034381	ZIC1	HPO
MESH:D034381	CACNA1D	HPO
MESH:D034381	KMT2D	HPO
MESH:D034381	NAA10	HPO
MESH:D034381	ARID1A	HPO
MESH:D034381	PLA2G6	HPO
MESH:D034381	OFD1	HPO
MESH:D034381	RUNX2	HPO
MESH:D034381	TNFSF11	HPO
MESH:D034381	TP63	HPO
MESH:D034381	KYNU	HPO
MESH:D034381	PLOD3	HPO
MESH:D034381	ACVR1	HPO
MESH:D034381	AIFM1	HPO
MESH:D034381	KCNQ4	HPO
MESH:D034381	SLC33A1	CTD_human, HPO
MESH:D034381	RECQL4	HPO
MESH:D034381	TJP2	CTD_human
MESH:D034381	ITM2B	HPO
MESH:D034381	CHST3	HPO
MESH:D034381	GDF3	HPO
MESH:D034381	SEMA3E	HPO
MESH:D034381	FIG4	HPO
MESH:D034381	AMMECR1	HPO
MESH:D034381	MED12	HPO
MESH:C566350	RIMS1	CTD_human, UNIPROT
OMIM:615834	AUTS2	ORPHANET
OMIM:151900	HMGA2	CTD_human
MESH:C536824	GLC3B	CTD_human
OMIM:615707	FCGR3A	ORPHANET, UNIPROT
MESH:C566645	IDDM15	CTD_human
MESH:C567358	ARL13B	CTD_human, UNIPROT
MESH:C537160	LPAR6	CTD_human, ORPHANET
MESH:C537160	DSG4	ORPHANET
MESH:C537160	APCDD1	CTD_human, ORPHANET, UNIPROT
MESH:C537160	LIPH	ORPHANET
MESH:C537160	RPL21	ORPHANET
MESH:C537160	SNRPE	ORPHANET
MESH:C537160	TGIF1	CTD_human
MESH:C557674	KCNJ10	CTD_human, ORPHANET, UNIPROT
MESH:D010538	GSK3B	CTD_human
MESH:D010538	IFNG	CTD_human
MESH:D010538	MEFV	HPO
MESH:D010538	CFB	HPO
MESH:D010538	BRCA1	HPO
MESH:D010538	C5	CTD_human
OMIM:184095	TRPV4	CTD_human, ORPHANET
MESH:D017588	BMPR2	CTD_human
MESH:C565778	AIPL1	CTD_human, UNIPROT
MESH:C563460	MYH14	CTD_human, UNIPROT
MESH:D014897	NAIP	ORPHANET
MESH:D014897	NAIP	ORPHANET
MESH:D014897	NAIP	ORPHANET
MESH:D014897	SMN1	ORPHANET, UNIPROT
MESH:D014897	SMN1	ORPHANET, UNIPROT
MESH:D014897	SMN1	ORPHANET, UNIPROT
MESH:D014897	SMN1	CTD_human
MESH:D014897	SMN2	ORPHANET
MESH:D014897	SMN2	ORPHANET
MESH:D014897	SMN2	ORPHANET
MESH:D014897	SMN2	CTD_human
MESH:C535782	ACP5	CTD_human, ORPHANET
MESH:D047508	PRKDC	CTD_human
MESH:D010900	LEPR	CTD_human
OMIM:616108	RDH11	ORPHANET
MESH:C538539	HPS5	CTD_human
MESH:C538539	HPS1	CTD_human
MESH:C538539	BLOC1S3	CTD_human
MESH:C538539	HPS6	CTD_human
MESH:C538539	DTNBP1	CTD_human
MESH:C538539	HPS3	CTD_human
MESH:C538539	HPS4	CTD_human
MESH:C567328	SRD5A3	CTD_human, ORPHANET
MESH:C566608	GJA3	CTD_human, UNIPROT
OMIM:613390	RAD51C	CTD_human, UNIPROT
MESH:D053565	CDKN1C	HPO
MESH:D053565	CLDN16	HPO
MESH:D053565	CFTR	HPO
MESH:D053565	CLCN5	HPO
MESH:D053565	CYP24A1	CTD_human, HPO
MESH:D053565	ELN	HPO
MESH:D053565	ALPL	HPO
MESH:D053565	TBL2	HPO
MESH:D053565	GNA11	HPO
MESH:D053565	GTF2I	HPO
MESH:D053565	KCNJ1	HPO
MESH:D053565	LIMK1	HPO
MESH:D053565	MEN1	HPO
MESH:D053565	OCRL	HPO
MESH:D053565	PIGT	HPO
MESH:D053565	ATP7B	HPO
MESH:D053565	POMC	CTD_human
MESH:D053565	PTH	CTD_human
MESH:D053565	PTH1R	HPO
MESH:D053565	RFC2	HPO
MESH:D053565	SLC12A1	HPO
MESH:D053565	SLC34A1	CTD_human, HPO
MESH:D053565	CLIP2	HPO
MESH:D053565	CASR	HPO
MESH:D053565	BAZ1B	HPO
MESH:D053565	GCM2	HPO
MESH:D053565	GTF2IRD1	HPO
MESH:D017285	CYP27B1	CTD_human
MESH:D017285	IL1A	CTD_human
MESH:D017285	IL1B	CTD_human
MESH:D017285	IL6	CTD_human
MESH:D017285	TNF	CTD_human
OMIM:300911	ATP6AP2	ORPHANET
OMIM:615961	IGFALS	HPO, ORPHANET, UNIPROT
MESH:C563359	CAPN10	CTD_human
MESH:C563359	NIDDM1	CTD_human
MESH:C536142	PIK3CA	ORPHANET, UNIPROT
OMIM:166300	MAFB	ORPHANET, UNIPROT
MESH:C579969	TPM2	ORPHANET
MESH:C579969	TPM3	ORPHANET
MESH:D005494	DHFR	CTD_human
MESH:C535522	PRRT2	ORPHANET, UNIPROT
MESH:C535522	SCN8A	ORPHANET
MESH:D000072676	COL7A1	HPO
MESH:D000072676	MMP1	HPO
MESH:D000072676	ROR2	HPO
MESH:D000072676	TBX22	HPO
MESH:D000072676	FERMT1	HPO
OMIM:615356	TRAPPC11	ORPHANET, UNIPROT
MESH:D011542	FGFR1	HPO
MESH:C575214	SCA30	CTD_human, ORPHANET
MESH:C536853	H19	CTD_human
MESH:C536853	WT2	CTD_human
MESH:C536487	CDH23	CTD_human
MESH:C536487	PCDH15	CTD_human
MESH:C567684	MYH6	CTD_human, UNIPROT
OMIM:113300	COL2A1	HPO
OMIM:113300	HOXD13	CTD_human, HPO, UNIPROT
OMIM:113300	PTHLH	HPO
OMIM:113300	HDAC4	CTD_human
OMIM:614078	IMPAD1	ORPHANET, UNIPROT
MESH:C565071	E11S	CTD_human
MESH:D016715	AKT1	ORPHANET, UNIPROT
MESH:D016715	PTEN	CTD_human, ORPHANET
MESH:D016715	PTEN	ORPHANET
MESH:D029502	UMPS	CTD_human
MESH:D029502	CAD	CTD_human
MESH:D009155	SLC9A6	HPO
MESH:D009155	CSF1R	HPO
MESH:D009155	FTL	HPO
MESH:D009155	CHMP2B	HPO
MESH:D009155	GRN	HPO
MESH:D009155	TBK1	HPO
MESH:D009155	MAPT	HPO
MESH:D009155	ATP1A3	HPO
MESH:D009155	TBP	HPO
MESH:D009155	SQSTM1	HPO
MESH:D049914	PNKP	CTD_human
MESH:D009021	CREB1	CTD_human
MESH:D009021	GRIA1	CTD_human
MESH:D009021	GRIN2A	CTD_human
MESH:D009021	MMP9	CTD_human
MESH:D009021	NOS1	CTD_human
MESH:D009021	OPRL1	CTD_human
MESH:D009021	OPRM1	CTD_human
MESH:C538242	MMP20	CTD_human
MESH:C538242	KLK4	CTD_human
MESH:C565792	CEP152	CTD_human
MESH:C565792	KNL1	UNIPROT
MESH:D002178	TRAF3IP2	ORPHANET
MESH:D002178	IL17F	ORPHANET
MESH:D002178	IL17RA	HPO, ORPHANET
MESH:D002178	AIRE	HPO
MESH:D002178	CIITA	HPO
MESH:D002178	RFX5	HPO
MESH:D002178	RFXAP	HPO
MESH:D002178	CLEC7A	ORPHANET
MESH:D002178	STAT1	CTD_human, HPO
MESH:D002178	IL17RC	ORPHANET
MESH:D002178	RFXANK	HPO
OMIM:614402	VAX1	UNIPROT
MESH:C537853	FRMD7	CTD_human, UNIPROT
MESH:D050010	ALB	CTD_human, UNIPROT
MESH:D003929	CHRM2	CTD_human
MESH:D003929	GRM5	CTD_human
MESH:D003929	HGF	CTD_human
MESH:D003929	INSR	CTD_human
MESH:D003929	LEPR	CTD_human
MESH:D003929	MME	CTD_human
MESH:D003929	MMP2	CTD_human
MESH:D003929	MMP9	CTD_human
MESH:D003929	NTF3	CTD_human
MESH:D003929	SGK1	CTD_human
MESH:D003929	TGFB1	CTD_human
MESH:D003929	TLR4	CTD_human
MESH:D003929	CASP3	CTD_human
MESH:D003929	CAT	CTD_human
OMIM:614418	CPA6	ORPHANET, UNIPROT
MESH:C537291	FAM111A	ORPHANET, UNIPROT
MESH:C563137	FTSJ1	CTD_human
MESH:D018500	SDCCAG8	HPO
MESH:D018500	AQP2	CTD_human, HPO, ORPHANET
MESH:D018500	AQP2	UNIPROT
MESH:D018500	AVPR2	CTD_human, HPO, ORPHANET
MESH:D018500	AVPR2	UNIPROT
MESH:D018500	PRKCA	CTD_human
MESH:D018500	BBS1	HPO
MESH:D018500	BBS4	HPO
MESH:D018500	MKKS	HPO
MESH:C537205	AFG3L2	CTD_human, ORPHANET, UNIPROT
MESH:C564591	CETP	HPO
MESH:C564591	APOC3	HPO
MESH:C564591	LIPC	HPO
OMIM:614559	ACO2	ORPHANET, UNIPROT
MESH:D017889	LOXL1	CTD_human
MESH:D017889	CACNA1A	CTD_human
OMIM:300957	THOC2	ORPHANET, UNIPROT
OMIM:300914	COL4A6	UNIPROT
MESH:D003586	STAT1	CTD_human
MESH:D009202	CDKN1C	HPO
MESH:D009202	KCNQ1OT1	HPO
MESH:D009202	ADCY5	CTD_human
MESH:D009202	LDB3	HPO
MESH:D009202	ADCYAP1	CTD_human
MESH:D009202	ADORA2A	CTD_human
MESH:D009202	CPT2	HPO
MESH:D009202	PARP1	CTD_human
MESH:D009202	CS	CTD_human
MESH:D009202	MAPK14	CTD_human
MESH:D009202	ADRB2	CTD_human
MESH:D009202	CYP2C9	CTD_human
MESH:D009202	GRK2	CTD_human
MESH:D009202	DMD	CTD_human, HPO
MESH:D009202	AGL	HPO
MESH:D009202	AGT	CTD_human
MESH:D009202	EDN1	CTD_human
MESH:D009202	AHCY	HPO
MESH:D009202	EPO	CTD_human
MESH:D009202	AKT1	CTD_human
MESH:D009202	GPC4	HPO
MESH:D009202	FLNC	HPO
MESH:D009202	SYNE2	HPO
MESH:D009202	FXN	HPO
MESH:D009202	RAB3GAP2	HPO
MESH:D009202	GBE1	HPO
MESH:D009202	GPC3	HPO
MESH:D009202	GNAS	HPO
MESH:D009202	GSN	HPO
MESH:D009202	GYS1	HPO
MESH:D009202	HADHA	HPO
MESH:D009202	HFE	HPO
MESH:D009202	HGF	CTD_human
MESH:D009202	HPS1	HPO
MESH:D009202	HSPD1	CTD_human
MESH:D009202	HSPE1	CTD_human
MESH:D009202	IDH2	HPO
MESH:D009202	IDUA	HPO
MESH:D009202	IGF2	HPO
MESH:D009202	ACADS	HPO
MESH:D009202	FAS	CTD_human
MESH:D009202	IL1A	CTD_human
MESH:D009202	IL1B	CTD_human
MESH:D009202	FASLG	CTD_human
MESH:D009202	IL4	CTD_human
MESH:D009202	IL6	CTD_human
MESH:D009202	AQP2	CTD_human
MESH:D009202	ITGB1	CTD_human
MESH:D009202	JUP	HPO
MESH:D009202	KCNH1	HPO
MESH:D009202	KCNQ1	HPO
MESH:D009202	LDHA	CTD_human
MESH:D009202	LPL	CTD_human
MESH:D009202	ARSB	HPO
MESH:D009202	MAP3K5	CTD_human
MESH:D009202	COX1	CTD_human
MESH:D009202	MUT	HPO
MESH:D009202	MYBPC3	CTD_human
MESH:D009202	ATF3	CTD_human
MESH:D009202	NDUFS2	CTD_human
MESH:D009202	NDUFV2	CTD_human
MESH:D009202	NEU1	HPO
MESH:D009202	NPPA	HPO
MESH:D009202	NPPB	CTD_human
MESH:D009202	OLR1	CTD_human
MESH:D009202	DCAF8	HPO
MESH:D009202	PCCA	HPO
MESH:D009202	PCCB	HPO
MESH:D009202	PRKAG2	HPO
MESH:D009202	PDK2	CTD_human
MESH:D009202	PEX7	HPO
MESH:D009202	PHYH	HPO
MESH:D009202	PLN	HPO
MESH:D009202	PMM2	HPO
MESH:D009202	POMC	CTD_human
MESH:D009202	PPARD	CTD_human
MESH:D009202	TMEM70	CTD_human
MESH:D009202	PPP1R1A	CTD_human
MESH:D009202	AVP	CTD_human
MESH:D009202	AVPR2	CTD_human
MESH:D009202	PRKAA2	CTD_human
MESH:D009202	PRKCE	CTD_human
MESH:D009202	MAPK1	CTD_human
MESH:D009202	MAPK3	CTD_human
MESH:D009202	MAPK11	CTD_human
MESH:D009202	RHOJ	CTD_human
MESH:D009202	PTGS2	CTD_human
MESH:D009202	EPG5	CTD_human
MESH:D009202	RMRP	HPO
MESH:D009202	BDKRB2	CTD_human
MESH:D009202	SGCB	CTD_human
MESH:D009202	SGCD	CTD_human
MESH:D009202	SOD2	CTD_human
MESH:D009202	STAT3	CTD_human
MESH:D009202	THPO	CTD_human
MESH:D009202	TLR2	CTD_human
MESH:D009202	TNF	CTD_human
MESH:D009202	TNNI3	CTD_human, HPO
MESH:D009202	TNNT2	CTD_human, HPO
MESH:D009202	TTR	HPO
MESH:D009202	WFS1	HPO
MESH:D009202	XK	HPO
MESH:D009202	YWHAH	CTD_human
MESH:D009202	SLC25A20	HPO
MESH:D009202	CSRP3	HPO
MESH:D009202	TRIM63	CTD_human
MESH:D009202	CAT	CTD_human
MESH:D009202	CBR1	CTD_human
MESH:D009202	AIP	HPO
MESH:D009202	MYOT	CTD_human, HPO
MESH:D009202	FIG4	HPO
MESH:D009202	SCO2	CTD_human
OMIM:615994	LZTFL1	UNIPROT
MESH:C563764	FEB6	CTD_human
MESH:C564336	EPHX1	ORPHANET
MESH:C564336	BAAT	CTD_human, ORPHANET, UNIPROT
MESH:C564336	TJP2	CTD_human, ORPHANET, UNIPROT
OMIM:146850	ISCW	CTD_human
MESH:C566921	NOBOX	CTD_human, UNIPROT
MESH:C537359	MMACHC	CTD_human, ORPHANET, UNIPROT
MESH:D008088	CYLD	CTD_human
MESH:D008088	TNF	CTD_human
MESH:C535906	MYOT	CTD_human, ORPHANET, UNIPROT
MESH:D009102	ALOX5	CTD_human
MESH:D009102	HMGB1	CTD_human
MESH:D009102	IL10	CTD_human
MESH:D009102	LBP	CTD_human
MESH:D009102	MMP9	CTD_human
MESH:D009102	SST	CTD_human
MESH:D009102	TNF	CTD_human
MESH:C537371	WNT4	CTD_human
MESH:D053608	TRH	CTD_human
MESH:D018879	DSG2	HPO
MESH:D018879	DSP	HPO
MESH:D018879	NOS3	CTD_human
MESH:D018879	SCN5A	HPO
MESH:D018879	SLC25A20	HPO
MESH:D018879	NAA10	HPO
MESH:D004933	ERCC4	HPO
MESH:D004933	FANCA	HPO
MESH:D004933	FANCC	HPO
MESH:D004933	FANCD2	HPO
MESH:D004933	FANCE	HPO
MESH:D004933	FANCB	HPO
MESH:D004933	FANCF	HPO
MESH:D004933	FANCG	HPO
MESH:D004933	FGFR2	HPO
MESH:D004933	GLI3	HPO
MESH:D004933	HOXD13	HPO
MESH:D004933	ITGA6	HPO
MESH:D004933	ITGB4	HPO
MESH:D004933	MID1	HPO
MESH:D004933	MYCN	HPO
MESH:D004933	SIX6	HPO
MESH:D004933	PLEC	HPO
MESH:D004933	FANCL	HPO
MESH:D004933	FANCI	HPO
MESH:D004933	CHD7	HPO
MESH:D004933	RAD51C	HPO
MESH:D004933	RMRP	HPO
MESH:D004933	SOX2	HPO
MESH:D004933	BRCA2	HPO
MESH:D004933	SEMA3E	HPO
MESH:D003103	ABCB6	HPO, ORPHANET
MESH:D003103	PQBP1	HPO
MESH:D003103	POMT1	HPO
MESH:D003103	MAB21L2	HPO
MESH:D003103	TBR1	HPO
MESH:D003103	CREBBP	HPO
MESH:D003103	DPYD	HPO
MESH:D003103	EP300	HPO
MESH:D003103	FKTN	HPO
MESH:D003103	PUF60	HPO
MESH:D003103	RPGRIP1L	HPO
MESH:D003103	ALX3	HPO
MESH:D003103	POMT2	HPO
MESH:D003103	HMGB3	HPO
MESH:D003103	HMX1	HPO
MESH:D003103	HRAS	HPO
MESH:D003103	KRAS	HPO
MESH:D003103	LAMB1	CTD_human
MESH:D003103	GDF6	CTD_human
MESH:D003103	NRAS	HPO
MESH:D003103	SIX6	HPO
MESH:D003103	ALDH7A1	CTD_human
MESH:D003103	OTX2	HPO
MESH:D003103	PAX6	CTD_human, ORPHANET, UNIPROT
MESH:D003103	TBX22	HPO
MESH:D003103	PDE6D	HPO
MESH:D003103	TMEM138	HPO
MESH:D003103	POMGNT1	HPO
MESH:D003103	CHD7	HPO
MESH:D003103	ACTB	CTD_human
MESH:D003103	SALL2	HPO, ORPHANET
MESH:D003103	SHH	CTD_human
MESH:D003103	SMO	HPO
MESH:D003103	SOX2	HPO
MESH:D003103	ACTG1	CTD_human
MESH:D003103	FZD5	ORPHANET
MESH:D003103	LARGE1	HPO
MESH:D003103	GDF3	HPO
MESH:D003103	SEMA3E	HPO
MESH:D003103	WASHC5	HPO
OMIM:615147	RBP4	ORPHANET, UNIPROT
MESH:C536573	FLNB	CTD_human, ORPHANET, UNIPROT
MESH:C562401	PTEN	HPO
MESH:C537124	OPA1	CTD_human
MESH:D008415	FOXF1	CTD_human
MESH:D008415	KIT	HPO
MESH:D002341	SERPIND1	CTD_human
MESH:D002341	ITGA2B	CTD_human
MESH:D002341	ITGB3	CTD_human
MESH:D002341	KLKB1	CTD_human
MESH:C566021	IFNG	CTD_human
MESH:C566021	TSC2	CTD_human, UNIPROT
OMIM:305390	NDP	CTD_human, UNIPROT
MESH:C538259	TF	CTD_human, HPO, ORPHANET, UNIPROT
MESH:C537777	SERPINF2	ORPHANET, UNIPROT
MESH:C537777	SERPINF2	CTD_human
MESH:D009886	NR2E3	HPO
MESH:D009886	TOPORS	HPO
MESH:D009886	SPEG	HPO
MESH:D009886	TCIRG1	HPO
MESH:D009886	MERTK	HPO
MESH:D009886	SLC9A6	HPO
MESH:D009886	PRPF8	HPO
MESH:D009886	AFG3L2	HPO
MESH:D009886	CHAT	HPO
MESH:D009886	CHRNA1	HPO
MESH:D009886	CHRNA1	HPO
MESH:D009886	CHRNB1	HPO
MESH:D009886	CHRND	HPO
MESH:D009886	CHRNE	HPO
MESH:D009886	CHRNE	HPO
MESH:D009886	CNGB1	HPO
MESH:D009886	CNGA1	HPO
MESH:D009886	COX10	HPO
MESH:D009886	COX15	HPO
MESH:D009886	CRX	HPO
MESH:D009886	DNM2	HPO
MESH:D009886	SNRNP200	HPO
MESH:D009886	PLXND1	HPO
MESH:D009886	CRB1	HPO
MESH:D009886	ARL2BP	HPO
MESH:D009886	ABCA4	HPO
MESH:D009886	PRPF6	HPO
MESH:D009886	FRG1	HPO
MESH:D009886	FSCN2	HPO
MESH:D009886	PRPF31	HPO
MESH:D009886	IFT172	HPO
MESH:D009886	PTPN22	HPO
MESH:D009886	GBA	HPO
MESH:D009886	GFPT1	HPO
MESH:D009886	BIN1	HPO
MESH:D009886	GUCA1B	HPO
MESH:D009886	IDH3B	HPO
MESH:D009886	IMPDH1	HPO
MESH:D009886	KRT5	HPO
MESH:D009886	KRT14	HPO
MESH:D009886	MAK	HPO
MESH:D009886	MAPT	HPO
MESH:D009886	TRNC	HPO
MESH:D009886	COX1	HPO
MESH:D009886	COX2	HPO
MESH:D009886	COX3	HPO
MESH:D009886	CYTB	HPO
MESH:D009886	MTM1	HPO
MESH:D009886	ND1	HPO
MESH:D009886	ND5	HPO
MESH:D009886	ND6	HPO
MESH:D009886	TRNE	HPO
MESH:D009886	TRNF	HPO
MESH:D009886	TRNK	HPO
MESH:D009886	TRNK	HPO
MESH:D009886	TRNL1	HPO
MESH:D009886	TRNL1	HPO
MESH:D009886	TRNQ	HPO
MESH:D009886	TRNS1	HPO
MESH:D009886	TRNS2	HPO
MESH:D009886	TRNV	HPO
MESH:D009886	TRNW	HPO
MESH:D009886	MUSK	HPO
MESH:D009886	NDUFA2	HPO
MESH:D009886	NDUFA9	HPO
MESH:D009886	NDUFA10	HPO
MESH:D009886	NDUFS3	HPO
MESH:D009886	NDUFS4	HPO
MESH:D009886	NDUFS8	HPO
MESH:D009886	NEK2	HPO
MESH:D009886	NPC1	CTD_human
MESH:D009886	NRL	HPO
MESH:D009886	OPA1	HPO
MESH:D009886	RRM2B	HPO
MESH:D009886	IMPG2	HPO
MESH:D009886	PDE6A	HPO
MESH:D009886	PDE6G	HPO
MESH:D009886	PDE6B	HPO
MESH:D009886	ADA2	HPO
MESH:D009886	FOXRED1	HPO
MESH:D009886	POMGNT1	HPO
MESH:D009886	BBS2	HPO
MESH:D009886	RBP3	HPO
MESH:D009886	PRPH2	HPO
MESH:D009886	REV3L	HPO
MESH:D009886	RGR	HPO
MESH:D009886	RHO	HPO
MESH:D009886	RLBP1	HPO
MESH:D009886	ROM1	HPO
MESH:D009886	RP9	HPO
MESH:D009886	RP1	HPO
MESH:D009886	RP2	HPO
MESH:D009886	RPGR	HPO
MESH:D009886	RPE65	HPO
MESH:D009886	BCS1L	HPO
MESH:D009886	RYR1	HPO
MESH:D009886	SAG	HPO
MESH:D009886	ATXN2	HPO
MESH:D009886	SCN4A	HPO
MESH:D009886	SDHA	HPO
MESH:D009886	SDHD	HPO
MESH:D009886	SURF1	HPO
MESH:D009886	TSPYL1	HPO
MESH:D009886	TUB	HPO
MESH:D009886	TULP1	HPO
MESH:D009886	USH2A	HPO
MESH:D009886	CLRN1	HPO
MESH:D009886	BEST1	HPO
MESH:D009886	CA4	HPO
MESH:D009886	PABPN1	HPO
MESH:D009886	COLQ	HPO
MESH:D009886	OFD1	HPO
MESH:D009886	SUCLA2	HPO
MESH:D009886	PROM1	HPO
MESH:D009886	PRPF4	HPO
MESH:D009886	PRPF3	HPO
MESH:D009886	LRAT	HPO
MESH:D009886	MGME1	CTD_human
MESH:D009886	IFT140	HPO
MESH:C537360	MMAA	CTD_human, ORPHANET, UNIPROT
MESH:D006930	PROKR1	CTD_human
MESH:D006930	SCN11A	CTD_human
MESH:D006930	CNR1	CTD_human
MESH:D006930	CNR2	CTD_human
MESH:D006930	ADM	CTD_human
MESH:D006930	CSK	CTD_human
MESH:D006930	AGER	CTD_human
MESH:D006930	DRD3	CTD_human
MESH:D006930	AGT	CTD_human
MESH:D006930	EDN1	CTD_human
MESH:D006930	AIF1	CTD_human
MESH:D006930	P2RX2	CTD_human
MESH:D006930	FOS	CTD_human
MESH:D006930	ALOX12	CTD_human
MESH:D006930	ALOX5	CTD_human
MESH:D006930	GDNF	CTD_human
MESH:D006930	GFAP	CTD_human
MESH:D006930	GRIN1	CTD_human
MESH:D006930	GRIN2B	CTD_human
MESH:D006930	HMGB1	CTD_human
MESH:D006930	HOXD1	CTD_human
MESH:D006930	HTR2A	CTD_human
MESH:D006930	IGF1	CTD_human
MESH:D006930	IL1A	CTD_human
MESH:D006930	IL1B	CTD_human
MESH:D006930	IL1RN	CTD_human
MESH:D006930	IL6	CTD_human
MESH:D006930	CXCL8	CTD_human
MESH:D006930	IL10	CTD_human
MESH:D006930	INSR	CTD_human
MESH:D006930	ITGA2	CTD_human
MESH:D006930	KNG1	CTD_human
MESH:D006930	MC1R	CTD_human
MESH:D006930	MMP3	CTD_human
MESH:D006930	MPZ	CTD_human
MESH:D006930	NGF	CTD_human
MESH:D006930	NOS1	CTD_human
MESH:D006930	NOS2	CTD_human
MESH:D006930	NTF3	CTD_human
MESH:D006930	TNFRSF11B	CTD_human
MESH:D006930	OPRM1	CTD_human
MESH:D006930	P2RX3	CTD_human
MESH:D006930	GAL	CTD_human
MESH:D006930	PDYN	CTD_human
MESH:D006930	PNOC	CTD_human
MESH:D006930	AVP	CTD_human
MESH:D006930	PRKCE	CTD_human
MESH:D006930	PRKCG	CTD_human
MESH:D006930	MAPK1	CTD_human
MESH:D006930	MAPK3	CTD_human
MESH:D006930	MAPK7	CTD_human
MESH:D006930	MAPK8	CTD_human
MESH:D006930	MAPK9	CTD_human
MESH:D006930	PTGER1	CTD_human
MESH:D006930	PTGS1	CTD_human
MESH:D006930	PTGS2	CTD_human
MESH:D006930	PTHLH	CTD_human
MESH:D006930	SLC12A5	CTD_human
MESH:D006930	RAF1	CTD_human
MESH:D006930	TRPV4	CTD_human
MESH:D006930	PROK2	CTD_human
MESH:D006930	BDKRB1	CTD_human
MESH:D006930	BDKRB2	CTD_human
MESH:D006930	SCN10A	CTD_human
MESH:D006930	CCL2	CTD_human
MESH:D006930	SPARC	CTD_human
MESH:D006930	SYN2	CTD_human
MESH:D006930	TAC1	CTD_human
MESH:D006930	TACR1	CTD_human
MESH:D006930	THBD	CTD_human
MESH:D006930	TNF	CTD_human
MESH:D006930	VIP	CTD_human
MESH:D006930	TRPV1	CTD_human
MESH:D006930	CACNA2D1	CTD_human
MESH:D006930	CALCA	CTD_human
MESH:D006930	CAMK2A	CTD_human
MESH:D006930	CCKBR	CTD_human
MESH:D006930	CACNA1H	CTD_human
MESH:D006930	TRPA1	CTD_human
MESH:D006930	CARTPT	CTD_human
MESH:C537323	DPP6	ORPHANET
MESH:D002385	NPC2	HPO
MESH:D002385	CTSH	HPO
MESH:D002385	DNMT1	HPO
MESH:D002385	ZNF365	HPO
MESH:D002385	HCRT	HPO
MESH:D002385	HLA-DQB1	HPO
MESH:D002385	HLA-DRB1	HPO
MESH:D002385	MOG	HPO
MESH:D002385	NPC1	HPO
MESH:D002385	P2RY11	HPO
MESH:D002385	TNFSF4	HPO
MESH:C563561	HSPB8	CTD_human, UNIPROT
OMIM:615889	AARS2	UNIPROT
MESH:D052456	SLC25A13	HPO
MESH:D052456	ABCA1	CTD_human, HPO
MESH:D052456	ABCA1	ORPHANET, UNIPROT
MESH:D052456	APOA1	CTD_human, HPO
MESH:D052456	APOA1	ORPHANET
MESH:D052456	APOE	HPO
MESH:D052456	LCAT	HPO
MESH:D052456	LMNA	HPO
MESH:D052456	PPARG	HPO
MESH:D052456	PPP1R3A	HPO
MESH:D052456	SMPD1	HPO
MESH:D052456	ALMS1	HPO
MESH:C537705	RAP1A	ORPHANET
MESH:C537705	RAP1B	ORPHANET
MESH:C537705	KDM6A	ORPHANET
MESH:C537705	KMT2D	CTD_human, ORPHANET, UNIPROT
